Screen Name,Follower Count,Total Tweets,Type
NINABOSSY,417,790,Expert
MitchelSieling,42,11,Layman
CanishaTernival,4,31,Layman
ernadinata_ed,617,10469,Expert
AagaardEva,408,350,Expert
YPEIdwighthall,439,219,Expert
springse,672,1249,Expert
SGCHD,1416,2001,Celebrity
DavidJinMD,247,146,Expert
AmberLyn_Wilson,63,673,Layman
preece_coray,41,53,Layman
theowash,138,1513,Expert
Knodgrass,28,10,Layman
martydp,21,0,Layman
CandiceDawn2018,64,106,Layman
teapotte,252,1168,Expert
willist1980,4,8,Layman
kurt_ramspott,5,2,Layman
BenGriffithJD,30,65,Layman
fdb3md,332,488,Expert
christo33954851,0,0,Layman
FollowMGA,316,182,Expert
IAGPassportdocs,113,225,Expert
Anthony78336556,2,0,Layman
JOtt_Art,161,91,Expert
SMSProduct,381,649,Expert
spaceloop00,9,16,Layman
JSwiftEstes,257,1118,Expert
Hfgvgg1,0,0,Layman
MilanowskiJodie,4,0,Layman
LLingo_admin,26,1,Layman
k_kavic4,0,0,Layman
Cameron39634462,1,4,Layman
Pugrileyedna,0,2,Layman
Natalie34549412,0,0,Layman
kimharwell14,6,1,Layman
JWodicker,0,0,Layman
menchant_liu,4,26,Layman
securelink,516,1769,Expert
Skyemarieezy,134,61,Expert
sendinesh91,8,6,Layman
KimberlyDiCenzo,46,128,Layman
kaia_angelica,250,3885,Expert
enhancerleo,841,390,Expert
MicDroppers,8,348,Layman
Jen_backsauce,1,0,Layman
ranken,1334,3609,Celebrity
mark_lpenny66,128,27,Expert
Katrinamayes1,48,4,Layman
hoytzacharyab,29,1,Layman
rojasperezm,12107,50886,Celebrity
filas_b,192,967,Expert
mathis_kaitlin,3,30,Layman
LilangieE,0,0,Layman
TheOnlineMom,54968,62469,Celebrity
TypeOneDone,42,126,Layman
babyyjag,78,685,Layman
DonWahl6,0,3,Layman
gracemeatthree,2303,1325,Celebrity
OneClass,11827,2932,Celebrity
krissysternb70,2,1,Layman
DrEthanBaughman,688,143,Expert
FREAK0NAUT,50,3577,Layman
RodemichandSon,79,29,Layman
AGegenhalten,45,707,Layman
lellison987,34,13,Layman
Constix23,3,1,Layman
Dylan27124025,16,5,Layman
coolcole13,2,0,Layman
NdureJim,53,0,Layman
sohagraj123,119,353,Expert
abentley32,72,458,Layman
CleoBettin,0,0,Layman
Kingterrence2,1,0,Layman
DrVikasJain1,21,9,Layman
anicholson44,14,216,Layman
DuaneCa10460300,4,15,Layman
llama_mamablat,0,0,Layman
petite_tutti09,0,469,Layman
hopethepope,542,16932,Expert
jeffpassa,7,7,Layman
bitch_doingporn,4,0,Layman
TheWGU,9,22,Layman
officialsigep,15695,17392,Celebrity
CollFairsOnline,630,930,Expert
Miss__Missouri,223,490,Expert
xhxzll,18,85,Layman
ripplesngo,953,1658,Expert
caseforwomen,1193,220,Celebrity
KimLaubacker,2,1,Layman
TREE_EDUCATION,72,205,Layman
UCity_HR,1,0,Layman
rec3on,43,259,Layman
cmpcamille,2158,9582,Celebrity
ElizaCochran1,1328,24476,Celebrity
clairemfox,0,1,Layman
Tees_HRWORLD,622,2343,Expert
wteri21,6,0,Layman
daniwiegand,8,2,Layman
Donovancage3314,1,6,Layman
RebeccaSartori3,7,34,Layman
TweetNTD,1572,1957,Celebrity
JimGann1,402,773,Expert
NoahNstowe1,0,0,Layman
aupairia,57,310,Layman
cmwilliams6940,10,1223,Layman
mappingSTL,39,19,Layman
dan_vitiello,0,0,Layman
drewellisonsnow,91,200,Layman
christinecomm,114,337,Expert
ThomasTuanTran,4,4,Layman
goelastic,3196,5074,Celebrity
ziechshark,24,3,Layman
lucotch,284,1496,Expert
AaronHi64713231,0,0,Layman
SymptomsCureIL,4,1,Layman
hanswiemann,108,1329,Expert
ndosenbach,1561,1063,Celebrity
pamela_scholes,3,5,Layman
wleejin,0,0,Layman
HollandiaRBX,148,1593,Expert
Jennifer_Shenn,3,2,Layman
MacleodDarien,22,9,Layman
unitedDFW,0,1,Layman
ElevirC,0,0,Layman
SolarWarhol,3,12,Layman
nsumru1,29,2244,Layman
1982Nedra,6,114,Layman
alicewalton,8420,1652,Celebrity
SMART_MD,4574,7532,Celebrity
Camrynrich1,4,0,Layman
3mhpQE2BwfPL848,0,0,Layman
rugbyfan0103,0,0,Layman
pinarokur34_p,2,6,Layman
David21941792,0,0,Layman
RiishatA,56,14,Layman
lkilo212,21,2,Layman
ronaldOMG11,66,1,Layman
DavidLovesPork,61,20,Layman
notkkyman,2,58,Layman
KyleighB_,7,3,Layman
TimothyGore7,1,0,Layman
Brit_Becker,6,486,Layman
HarrisonLewis25,31,3,Layman
OchoTgod,27,94,Layman
labeastll,0,0,Layman
J68138933,0,0,Layman
ljf4999,16,15,Layman
christine_quaal,0,11,Layman
TTurasky13,1,0,Layman
Jakobe28812669,6,0,Layman
scal0250,4,1418,Layman
0915112866,2,0,Layman
Addiction_rec,2,0,Layman
CathyGrey11,0,5,Layman
BloemkeJudy,2,5,Layman
PhossyTutu,56,0,Layman
dProffitt04,45,417,Layman
SSZergus,0,0,Layman
AdeleMenes,17,2,Layman
tjhumphries3,13,9,Layman
lillieehorne,75,62,Layman
erinsullivan410,53,79,Layman
SAAFdn,7095,9327,Celebrity
Anthony90277865,2,0,Layman
KobiWalker3,2,10,Layman
TFOCJ,0,0,Layman
miao_shiyu,0,14,Layman
jbland175,180,134,Expert
baddie_diamond,13,2,Layman
MeganReichardt,2,1,Layman
Nuxos1,0,0,Layman
TakemotoSusan,8,10,Layman
BrendaEncinas9,1,1,Layman
Tixxscriber,0,0,Layman
jessicaf427,1,2,Layman
KennethCCoats,50,20,Layman
htwagner,260,1124,Expert
jforjelyricaaaa,10,7,Layman
ForDraBi,105,1270,Expert
aprilhouston,943,1316,Expert
Amanda62372617,5,12,Layman
veroleal00,875,1731,Expert
barrelit,0,1,Layman
ColleenBrowne7,165,607,Expert
VanessaWinsto12,7,6,Layman
SJ_Hess,82,74,Layman
RhondaKBodnar,2,0,Layman
CharlieSlover4,0,0,Layman
Homeearning2017,435,570,Expert
DeborahGRiegel,770,1307,Expert
HousingProfess1,18,5,Layman
Matthew95070331,8,58,Layman
wildcard_ken,51,109,Layman
iiamkelzzz,390,0,Expert
vccvk,0,0,Layman
Wubzzyy,13,4,Layman
Bae03269581,0,0,Layman
KGraham01,3,1,Layman
FirstMemeLord,0,3,Layman
tyler_letterman,23,0,Layman
odalistt,197,330,Expert
ThomasSuddes,2064,10297,Celebrity
hintofdebz,176,1490,Expert
leasisney,5,0,Layman
bridgitteanillo,418,55,Expert
PaganWineBarSTL,61,93,Layman
h11877,0,0,Layman
ampersandVS,1,1,Layman
Mil_Friendly,3532,4427,Celebrity
PalmHealthSTL,245,978,Expert
micheal_kyaw,14,45,Layman
BIGMONEYMIKE6,594455,40971,Celebrity
MommysMinivan,2138,2940,Celebrity
Sthomps03508823,2,1,Layman
rfruehwirth,267,371,Expert
tjmcguiretx,137,2421,Expert
SusanSlm7141129,6,0,Layman
mmicir,348,310,Expert
barbarawq2,3,0,Layman
keshav_kailash,33,7,Layman
CurtsierBoobsof,0,8,Layman
MrsNeed2Know,0,2,Layman
DhenRjfn,0,0,Layman
ciciM,13,158,Layman
ldnail,220,12348,Expert
dcolon1968,1096,2863,Celebrity
Hawita4,1,0,Layman
DavidFKriz1,6,56,Layman
randi_epi,609,2852,Expert
edrftgyhuijkoj3,2,0,Layman
obasanjosoyoye,471,1727,Expert
GeneChem_Inc,111,450,Expert
BeckerTek,596,2646,Expert
Summit_Produce,17,45,Layman
NudahNigger,0,9,Layman
valgrant20,1,17,Layman
BMcCSJ,958,3547,Expert
GoodfriendKathy,1,3,Layman
Christo56774221,1,3,Layman
anna_johnson00,207,16,Expert
Drjose87,102,1563,Expert
love4shelbi,9,2,Layman
ESLI_team,7,5,Layman
KyaKv,144,251,Expert
HermosaPaula,165,1349,Expert
MandiPandi757,102,1053,Expert
Janette_San,47,1875,Layman
tammye7,30,61,Layman
JoelleMartina,15,16,Layman
Marciasorenso10,0,14,Layman
nikola_tesla21,1916,3492,Celebrity
Minhthuhuynh12,4,1,Layman
jess__ab,191,1084,Expert
FintasticShark,2,5,Layman
jaymarjay,474,11527,Expert
Caseyem322,381,68,Expert
Mindless_ForYou,1255,41551,Celebrity
EWMeyers17,3,0,Layman
CalliBeasley,15,2,Layman
PegDeGennaro,24,100,Layman
EJMX2,49,1665,Layman
ARTAMERICA2016,288,93,Expert
madilynmae1,306,1319,Expert
JAustinMoore,90,113,Layman
eeacademy3,1,0,Layman
ysamuelhuang,141,1530,Expert
Kiki78y,8,0,Layman
Elsie28382031,0,0,Layman
Joye_or_Jiayi,0,0,Layman
Joyzheng17,0,0,Layman
ToriMessenger1,11,52,Layman
MELLAYELLA2,2,0,Layman
northsouthstl,183,31,Expert
mpadek,130,560,Expert
KirkWK,195,2099,Expert
CW4K,3340,982,Celebrity
Johnebaggs_,17,0,Layman
booger_turtle,0,0,Layman
EKenntha,0,11,Layman
FLEXSoCal,11,109,Layman
ArjunBa30186595,0,1,Layman
EmilyBrasel,195,362,Expert
RTHSAthletics,196,1048,Expert
washuscott,302,6032,Expert
zozk0,20,4345,Layman
IanMLeavitt,297,16886,Expert
digr_io,3947,35903,Celebrity
cheypetersen18,123,150,Expert
stephen14639617,0,3,Layman
flyn808,0,0,Layman
sutton_chessa,3,101,Layman
AtNassar,5750,20002,Celebrity
Adr87347644,1,0,Layman
LabStrader,621,360,Expert
GetGiibox,1081,91,Celebrity
PetraLevin,1538,1716,Celebrity
mrsbitch701,6,1,Layman
GeomorphYuggs,607,1150,Expert
JobswithJess,144,1909,Expert
comms_research,278,806,Expert
meghanmscott,1,1,Layman
Lifestylepub,229,384,Expert
atkins_kaleb,1,1,Layman
janetwashu,2,1,Layman
Jennife69475395,2,0,Layman
teres070661,3,0,Layman
bertarell1,1,0,Layman
superrandomize1,0,8,Layman
hisRoyalDude,7,6,Layman
Angel_Movement,134,923,Expert
Shamira05758358,7,0,Layman
theivydean,46,150,Layman
DannaCuldeSac,24,268,Layman
aklikeufeel,33,186,Layman
TanishaDixon16,8,9,Layman
BrandyPeters9,1,0,Layman
Lgourdine_06,12,252,Layman
Donovan81578805,0,0,Layman
RobertLScott12,2,2,Layman
MedranMarie,4,0,Layman
piyushverma__,122,1654,Expert
mjcruite,44,132,Layman
MonicaRedflora,2,0,Layman
domini_1204,11,18,Layman
maguy_farhat,3,5,Layman
Vickiana_,329,12697,Expert
Yi_h,53,1,Layman
Zara_Denisse,467,5044,Expert
EspnBo,1,13,Layman
thethread_stl,779,317,Expert
theman_outside,2,8,Layman
erin_ruhling,16,39,Layman
SMWilsonCo,262,418,Expert
Gimblin,2936,48879,Celebrity
russjcam,46,45,Layman
CJCGraddy,323,4385,Expert
JuleenDickson,168,355,Expert
tjcteng,212,275,Expert
Pat_ColemanMBA,1497,2728,Celebrity
GW_Engineering,141,441,Expert
RachelIsaman,292,716,Expert
MariahYelenick,115,2098,Expert
burkejm,2,59,Layman
Dani26002554,1,1,Layman
BettyeLee001,82,52,Layman
Kamea99,0,0,Layman
Ethan_Felix50,808,665,Expert
PainMedUSC,394,130,Expert
MemeDream13,2,0,Layman
akbrownstl1215,17,119,Layman
dinaljay,11,18,Layman
Ayah25648170,3,0,Layman
VixenGrillz,45,57,Layman
eboey1,28,0,Layman
mdsaif_alam,24,10,Layman
MikeFriedlein,44,292,Layman
kapongo_,82,2050,Layman
BurgundyThomas,21,4,Layman
markjohnson2143,5,2,Layman
hutchens412,1,0,Layman
KansasCityKSCC,2411,6185,Celebrity
Sunshineqvotes,0,12,Layman
TCWN,1050,3017,Celebrity
leah_botkin,47,160,Layman
kevindthomas11,51,4,Layman
maditerranean,142,6979,Expert
ideajab,3926,713,Celebrity
AmyNort61931353,1,0,Layman
EllieMoreland6,343,643,Expert
childhoodPP,128,175,Expert
thekritiprasad,273,457,Expert
thaatkiddbailey,7,1,Layman
HR_UP_,352,222,Expert
JG3233,416,2359,Expert
FPMRS,3248,3823,Celebrity
Larsnarsbars,12,35,Layman
wustl_cac,26,9,Layman
YuyangLi0702,1,0,Layman
loufest_u,241,78,Expert
emitt_solutions,234,791,Expert
RelationsThe,2,4,Layman
KellyCorcoran29,7,2,Layman
JoshuaJamesGra7,45,188,Layman
XCHEN0918,7,95,Layman
onlytony2012,18,0,Layman
greatbrittani,90,178,Layman
GLMIII,30,10,Layman
kellcoates,168,4034,Expert
LocMegan,342,907,Expert
ksdkray,190,274,Expert
jessicamcneil72,7,3,Layman
ervinkaren16,88,186,Layman
DrewErdmann,1515,2642,Celebrity
halftimesbg,6,1,Layman
FbuTrack,2,20,Layman
MayaTeitz,52,26,Layman
SteveDeWitt8,147,2634,Expert
chusen118,174,3142,Expert
PiTruckSTL,8059,2738,Celebrity
ZixuanWangJake,81,1288,Layman
ttesson1,18,255,Layman
cheyennecaressa,178,2656,Expert
CaroleGurley,22,12,Layman
jared_quincyd,16,517,Layman
kmwarr1ors17,9,16,Layman
allygerard,138,427,Expert
alliehenner,85,7,Layman
Step1CC,43,63,Layman
GiseleGray,19,31,Layman
Your_Pizzaman,6,28,Layman
aviwe_ndayi,40,4,Layman
Jake45751584,2,1,Layman
dirosaelisa,65,42,Layman
YPAuffray,21,4,Layman
flyvenkat,2522,38846,Celebrity
Workpointe,252,455,Expert
amnishit,47,2,Layman
nathanielreid,1544,1321,Celebrity
elitecollegerev,3,7,Layman
disasterhoft,1,0,Layman
kaitlynsprague6,21,0,Layman
BasirovichX,1,0,Layman
sueschick,12608,1730,Celebrity
xfilesnerd78,68,1174,Layman
KellyKallbrier,479,3775,Expert
catruch_ann147,787,18,Expert
biouea,1540,3122,Celebrity
dalxe55,5,31,Layman
skeetster,7,4,Layman
honeyngreentea,57,1196,Layman
laurenelizabell,239,3066,Expert
nathoodmt,676,9008,Expert
rosegliedt,23,348,Layman
Anujin_1218,48,103,Layman
Cathy_L_,186,3606,Expert
TEngel314,304,693,Expert
mukherjilab,139,267,Expert
Brimelda,26,20,Layman
GOYOGAexpress,24,267,Layman
ILBusinessJourn,1173,5113,Celebrity
kimberpjer,63,1354,Layman
arahaman_angie,0,0,Layman
HMSUT11,47,1,Layman
lordi115,6,0,Layman
KatherineMMann,63,95,Layman
ljmueth,27,56,Layman
RevoluThink,157,20,Expert
AlexVairon,15,14,Layman
DragMcqueen,21,3,Layman
zhaoo26,3,0,Layman
THIRDWORLDTRILL,576,332,Expert
FluidCredit,843,1245,Expert
WSP_Alumni,70,70,Layman
5NEWSKathryn,733,847,Expert
caiocesarcorrea,141,1588,Expert
bondarchitects,379,489,Expert
CWSA_HondaCup,1234,2915,Celebrity
jackhp321,41,11,Layman
skoffy718,273,645,Expert
PalgraveFinance,4379,4030,Celebrity
PalgraveEcon,5270,13475,Celebrity
PalgraveBiz,3962,4654,Celebrity
AngeliaZheng158,600,199,Expert
v_arbabi,130,177,Expert
mattjmjenkins,3,0,Layman
ClassCaptioning,102,21,Expert
emilygracecath,165,1577,Expert
thejshif,2,1,Layman
Pax_Smith,420,1932,Expert
AJCendejas,132,1079,Expert
AmySmith4760,0,0,Layman
susan_hensley3,133,370,Expert
SoILBB,39,436,Layman
emilyshewski,149,700,Expert
LauraShipman5,268,1355,Expert
CEMB_STC,124,194,Expert
celsius_LQA,87,203,Layman
celsius_STL,113,300,Expert
RecoveryFlorida,3886,553,Celebrity
davidjhinson,7409,34056,Celebrity
7766frankteresa,94,805,Layman
7so_oo,584,6185,Expert
jheick1,1440,8237,Celebrity
spazzfantastica,657,2089,Expert
gerb_1,95,7528,Layman
omlallyson,474,3570,Expert
JosephFauver,258,242,Expert
Jake___Benson,1269,846,Celebrity
zhanqiudu,4,24,Layman
amisaid13,51,11,Layman
vivianw_says,19,48,Layman
TiffanyElkin1,255,4663,Expert
PNWmtnsrock,166,31781,Expert
FPipe2016,5,61,Layman
JeanBreaux,728,995,Expert
ogunnp,132,1538,Expert
MsHologram,154,165,Expert
ReligPolitics,12515,7086,Celebrity
srheinheimer,40,289,Layman
ellieliebs,1167,2787,Celebrity
Pavlik2007,7,0,Layman
tinydespot,347,1780,Expert
ErikMorrison4,166,96,Expert
maryjocondon,391,1350,Expert
arghavan_salles,10144,26127,Celebrity
AnnaLGautier,113,141,Expert
kathysevier,0,14,Layman
wustlgradcenter,1,1,Layman
MikeGearhart9,64,120,Layman
Navneet54458606,5,3,Layman
elijahsykosis,53,2206,Layman
chd_ch,226,2066,Expert
TZTag,89,94,Layman
mutate2003,2284,4944,Celebrity
mc3112,432,574,Expert
thebethanyfern,239,2496,Expert
anhuea,123,4971,Expert
AudreyPichot,7,133,Layman
newleafpsychstl,15,30,Layman
sherinotaro,5,17,Layman
maggnetic00,240,5632,Expert
gjager1962,13,13,Layman
DonHalpin,6,3,Layman
sunshengzi,30,195,Layman
philoxia1890,54,104,Layman
Herbert86829450,2,7,Layman
Gail_WU,73,159,Layman
the_rifleman,19,45,Layman
StLouisOasis,39,37,Layman
osp_cp,357,1329,Expert
MiglaniShimona,36,286,Layman
SoloVic0,9,298,Layman
BizySenior,228,213,Expert
Todd62624775,4,0,Layman
AerialSyncDrone,25,22,Layman
JuliaS_RN,16,7,Layman
ibura_ayele,278,2293,Expert
abbymros,56,314,Layman
junehovick,94,766,Layman
MichaelDGreco,2,0,Layman
TeamWashUSolar,75,168,Layman
GregGrobstein,5,0,Layman
jcha0207,27,3,Layman
Youngbl99981026,14,22,Layman
areebah307,75,499,Layman
IsaiahBerg24,186,395,Expert
AdlerRoofingInc,2922,3947,Celebrity
WashUGenetics,856,2461,Expert
Fisioteko,840,6731,Expert
theclaireliao,147,160,Expert
aplustbsm1,49,132,Layman
djherreram,516,503,Expert
simplyayana30,111,1012,Expert
nstor_jimne,489,6823,Expert
MereMavaurneen,3,0,Layman
djkingassassin,526153,124312,Celebrity
aallen1019,170,11766,Expert
arhsJR2020,78,37,Layman
ColleenChesnut,48,14,Layman
HollyBerkowitz,647,9130,Expert
dralliegator,116,10,Expert
V_Polette,709,30656,Expert
dianazobrien,1945,376,Celebrity
EricSchultz,25960,19898,Celebrity
aladren,653,6586,Expert
BirdLaJamesBDJ,28,186,Layman
GarnetteBond,53,563,Layman
haroldgates101,21,7202,Layman
H_F_H_I_,32,18,Layman
VasileiosPetrou,425,903,Expert
debbates101,293,533,Expert
Mimiismimi2,974,12804,Expert
rettak77,246,1425,Expert
ajreeves,1382,149,Celebrity
KAWickenhauser,686,1102,Expert
danapmitchell,2,31,Layman
BarzinSays,0,2,Layman
RadicalBen4,239,274,Expert
pavanuikey30,0,1,Layman
victorethomas,26,10,Layman
fjjasinski,1924,89403,Celebrity
fingeek88,19,154,Layman
VisitSLAA,110,78,Expert
liambaez,22,327,Layman
hakim_dahmani,36,4,Layman
TopHealthHacks,4,140,Layman
ian_ibuyessay,117,90,Expert
megg2themaxx,413,795,Expert
agood321,23,102,Layman
DuezHenderson,3655,4259,Celebrity
CaptureHigherEd,924,4999,Expert
manzano_13,141,3084,Expert
NEABanditElite,1548,1105,Celebrity
Studio21,589,4684,Expert
gabbbhehe,238,1320,Expert
PRISystems,45,110,Layman
MilesK_Johnson,16,12,Layman
AtollLab,127,16,Expert
jayla_watts,9,3,Layman
aiefusa,187,115,Expert
BillySabatino1,0,0,Layman
bionanogenomics,2649,1280,Celebrity
GarrettGinell,149,669,Expert
MichaelJsm528,0,1,Layman
hpatel2015,116,355,Expert
picke14_jr,449,167,Expert
mvtd1tg,18,0,Layman
jtwex,57,110,Layman
KeystoneAS,550,1395,Expert
HelenGovier,177,121,Expert
KevinMRoach,49,136,Layman
luisalo50231213,26,65,Layman
MJWelch2024,1,48,Layman
EkuaOBediako,125,30,Expert
SydneyL536,0,5,Layman
tristansenkowsk,70,105,Layman
LeahWal66759170,169,432,Expert
Pardora_Studio,22,952,Layman
elliedeconinck,429,1900,Expert
gem955gem955,1,0,Layman
plznooverheads,198,502,Expert
zbnreports,257,391,Expert
EmilyManleyTV,888,4842,Expert
yza008,13,98,Layman
antsole,218,4847,Expert
King_Puddin_LOL,218,1179,Expert
UMSLDAS,42,34,Layman
WigdorLaw,670,1665,Expert
CTL_STLRegion,74,430,Layman
GladonOutdoors,77,88,Layman
jcuroe,6,1,Layman
USouthFlorida,115346,14762,Celebrity
WashUcampusnext,587,316,Expert
crisjohn,8,181,Layman
SHULawCrim,2324,2162,Celebrity
_mvkayla,24,109,Layman
frontsmother,855,321,Expert
WolfgangVZober,98,970,Layman
Austin0283,77,1807,Layman
UWSP_AD,703,890,Expert
GameLabEd,457,303,Expert
SDDistAtty,5281,5561,Celebrity
VeritasPrep,51145,2034,Celebrity
LilCondrey,736,1159,Expert
Vineyagoel,31,19,Layman
rcbrownson,96,0,Layman
shanz80,15,1920,Layman
mommarazzi618,32,177,Layman
caelan_miller17,21,12,Layman
NathanCard_,209,300,Expert
YaleBioethics,483,69,Expert
BrianWearsATie,52,190,Layman
AAHRPP,228,97,Expert
thetutorwiz,67,64,Layman
johngrossardt,411,430,Expert
conniebolte,31,55,Layman
TheMt_Everestt,24,105,Layman
ParrySC,25,38,Layman
jechenaudrey,255,8980,Expert
ChloeNJ,92,0,Layman
mrosedowty,22,36,Layman
HokeoDiana,356,1705,Expert
Ladysyennawhitl,298,1326,Expert
cathykibbe,2,24,Layman
ologie,3058,4106,Celebrity
EHHamid,961,5648,Expert
cayneho,1,3,Layman
RanaAhm29577748,8,5,Layman
RyanStoneCowboy,315,2345,Expert
MandamaHQ,58,105,Layman
renatagalantere,3,9,Layman
upchurch_barry,135,180,Expert
brian_harthill,10,1,Layman
isaiahrutto1,16,27,Layman
AAAArtistFilms,11768,787,Celebrity
its_mai_lifeee,206,1903,Expert
bradnaert,80,0,Layman
louise_farah,71,0,Layman
RichardLoomis22,49,64,Layman
CalebPetry34,103,92,Expert
JDJ_4,168,133,Expert
JonasMarkgraf,268,164,Expert
VanderbeckMafia,148,9571,Expert
BrianGo20490376,19,5,Layman
JenniferBrien_3,404,903,Expert
YujieZhao10,1,0,Layman
scherzagier,13,0,Layman
QihuaZhong,9,6,Layman
Jossbravo,174,1447,Expert
Stookem,50,137,Layman
SoYouShouldKnow,156,1532,Expert
lihanmingwustl,4,0,Layman
DespinaKaddouri,303,5776,Expert
DataRevelations,5316,2915,Celebrity
jams0720,2,18,Layman
mustngshelley,45,543,Layman
andrewlinkugel,62,265,Layman
jenjenpenny,84,4,Layman
Karen_Klass,177,16,Expert
95RIDEpr57Yr3vB,1,0,Layman
TrePound1998,0,1,Layman
ellen_schill,16,38,Layman
laurenmranalli,886,1873,Expert
holtzwoman,169,295,Expert
mac_rainey,26,52,Layman
ActiveMindsUMSL,23,50,Layman
kkhgh3,0,1,Layman
boyheboutto,211,10527,Expert
Kathyro16646188,0,1,Layman
SimonYTangLab,470,387,Expert
MrsDunaway_CID,96,188,Layman
BmonahanSTL,160,149,Expert
AHC_Nurses,4424,1558,Celebrity
iron_stl,7,24,Layman
stitcher25,6,12,Layman
jesse88558673,1,1,Layman
FindSureMed,841,2490,Expert
Sheila_HFF,180,48,Expert
jkkojima,49,75,Layman
TonyaBerrong,0,0,Layman
lfooxx,99,1384,Layman
CoalitionNSF,531,901,Expert
missroyal_truss,367,18918,Expert
lila_peacock,44,418,Layman
ClaytonMOHuddle,313,2947,Expert
CoraJScott,2103,5534,Celebrity
bookishch,0,2275,Layman
Lolmikee4,1,1,Layman
RunkleNatalie,11,3,Layman
ShayZutshi,224,486,Expert
lstern220,0,0,Layman
nbcuPageProgram,4829,2698,Celebrity
smahil11,42,2047,Layman
ErikaTallan,2949,5375,Celebrity
yaumentse,5,8,Layman
Zachary_Jacobs1,0,0,Layman
pc210720,1,9,Layman
ClaireyAnn_,237,3932,Expert
katt051,17,6,Layman
luck112358,8,146,Layman
HacqueesQuotes,0,2,Layman
LibertarianRPh,199,536,Expert
RyanG1207,15,2,Layman
PhotoLAfair,3450,4593,Celebrity
codyhartl94,204,15627,Expert
BarbaraOwens14,175,457,Expert
SignGypsiesSTL,361,261,Expert
BrownJamesLaw,718,385,Expert
HappyHHunter,58,126,Layman
MissouriLSAMP,91,8,Layman
arockwell15,138,316,Expert
trbussey,243,433,Expert
jeffreyraymon63,682,2483,Expert
SarahNCasteel,1023,8968,Celebrity
amschramm96,3,1,Layman
sumbulh23,191,244,Expert
dennis_janicek,51,1342,Layman
rjturnerwell,26,67,Layman
Leebee42832534,1,0,Layman
johncooper314,94,956,Layman
SebastianChung0,75,23,Layman
abi_akers,1,0,Layman
FiatLux_Luz,1712,4832,Celebrity
SteveFuest,1,0,Layman
PinotsArnold,57,605,Layman
Calorie93,413,506,Expert
BahnLawrence,0,0,Layman
our45thPOTUS,308,7453,Expert
reallyreilley,456,659,Expert
LisaBur55939584,17,2,Layman
KnitoriousShop,75,174,Layman
NetworkDNA,13,16,Layman
DrMBlueStars,272,1310,Expert
chanz_11,170,666,Expert
NoonlightSafety,1797,245,Celebrity
Bets_K11,29,172,Layman
coding2share,91,377,Layman
agdsargeant,50,93,Layman
MRDS_Asia,322,55,Expert
FarondaDavis,190,359,Expert
socialkim,130,619,Expert
Mickdub29,297,5887,Expert
Jenny__Xiao,0,1,Layman
Meltwater_DC,33,0,Layman
ScienceatCZ,4052,1387,Celebrity
NBCAO,1036,5815,Celebrity
ragarwal1111,529,33846,Expert
AGfiserv,10,37,Layman
NRFwustl,8,43,Layman
ncsa,168041,76646,Celebrity
barneyholtzman,49,124,Layman
_DreamAttack,444,3608,Expert
Luvinlyfe91,21,21,Layman
mrriceguy,1187,3218,Celebrity
A_Haver48,2,0,Layman
MarcyDoderer,1913,991,Celebrity
jack_adams5,90,57,Layman
logan_p314,146,4704,Expert
_speiffer,109,107,Expert
tfoundry,1750,3149,Celebrity
a_u_r_i_a_n_n,180,962,Expert
DRICommunity,2980,12529,Celebrity
catistraveling,2,1,Layman
LizSzabo,64871,53641,Celebrity
ShalineeKavadiy,2,0,Layman
smartninja111,588,106,Expert
bobsagastume,759,2240,Expert
ClubSciWri,1908,1737,Celebrity
billings12345,88,123,Layman
klb870,426,641,Expert
JulieZhaoqx,0,18,Layman
davidhamiltion4,0,0,Layman
AmyBastuga,190,163,Expert
ThiloKler,1299,799,Celebrity
javaldez_jr,28,1667,Layman
MauriceDejuan,2,0,Layman
ILoveeAmeer,7,172,Layman
FlawlessFounda1,3,4,Layman
StLKMC,1,0,Layman
gavinn26,385,1942,Expert
LovelessDeb,10,81,Layman
sikkimbhutantrv,74,119,Layman
shop2max,46,333,Layman
artistdreaming_,42,154,Layman
alex_ckoehl19,118,356,Expert
JulioBr48761509,1,0,Layman
Jakeisalurd,2,0,Layman
202Experiment,2,0,Layman
HenryEChang,3744,12681,Celebrity
stakks_gambino,4,0,Layman
DeSanctisWriter,847,1763,Expert
annatague,16,0,Layman
SatyaMehta07,88,4583,Layman
ennko,1026,1274,Celebrity
diamondSloan7,1,0,Layman
AikenForChange,0,1,Layman
Mwalsh124Walsh,21,8,Layman
Josh57552770,1,0,Layman
MEdmiaston,226,80,Expert
LisaSmi16463649,47,57,Layman
elksio25,15,40,Layman
RMM038,240,259,Expert
philipp_olias,49,5,Layman
METCedplus,6060,22939,Celebrity
KellisonTigers,431,1874,Expert
ThzTribeSoftbll,78,141,Layman
ykim4618,0,0,Layman
fsyzflood,11,1,Layman
iheartfairy,97,660,Layman
Dragonfire14235,1,2,Layman
MidwstChickadee,297,2225,Expert
vp1300,330,840,Expert
Magnolia_981,167,1819,Expert
vito_lucido,567,6866,Expert
Daddial,1,2,Layman
djaegers,33,95,Layman
PeckL14,7,0,Layman
ryan_deterding,60,325,Layman
Peaches314fun,307,384,Expert
AndrewLaczniak,126,153,Expert
TelfordWilliams,2,1,Layman
