Screen Name,Follower Count,Total Tweets,Type
ILSIRF,1702,4265,Celebrity
lalanawarathne,196,67,Expert
abigailchihak,154,1672,Expert
TheGoreMan,99,1141,Layman
InvestMidwest,789,539,Expert
EricaLantelme,2,0,Layman
OliviaStoklosa,41,12,Layman
KatherineWils17,147,2687,Expert
SCTransferCtr,351,3464,Expert
enjoyro,538,1077,Expert
IIDCareerCenter,32,912,Layman
yeefujp,0,12,Layman
AP_Planner,36990,18174,Celebrity
BurmeisterJulie,20,82,Layman
phrpjournal,2289,1996,Celebrity
JonnaJustSoldIt,167,1309,Expert
Eagles2College,12,39,Layman
BlueBeeGenomics,802,2179,Expert
ckupritz,21,17,Layman
SusanAlmeida3,11,0,Layman
imagydPolity,143,343,Expert
kimroggers,14,0,Layman
acstadermann,323,1926,Expert
ItsBrandonBlack,3,0,Layman
zjh8588,10,1,Layman
ChrisKuban,1273,3024,Celebrity
JRBaghose,348,1,Expert
rmekker,15,19,Layman
MurrayAmy8215,11,35,Layman
SandydandyXD,38,1898,Layman
deboberman,14,14,Layman
tonettaclay,692,4030,Expert
samcpa7878,44,3,Layman
iotsocial_me,587,4555,Expert
davislauren1031,125,142,Expert
Drjosegalarza87,303,3061,Expert
cookheffron,611,1755,Expert
sebner27,12,45,Layman
GetCoveredSTL,103,815,Expert
collink16,180,115,Expert
Krish_tupi,69,290,Layman
waistprincess,92,13,Layman
Mayericaf,0,0,Layman
grant_honeman,7,4,Layman
t7l16l1l9l0,102,0,Expert
sushi200111,14,15,Layman
MattMenietti,2303,8371,Celebrity
sararkatz,205,718,Expert
AVHS_Counseling,57,38,Layman
gabrielcoch,306,2498,Expert
JWilsonJohn,12,0,Layman
Sere_naC,8,188,Layman
s_cuffley,84,61,Layman
PneulineSupply,227,45,Expert
WashUmTennis,254,33,Expert
ccyzz,2,1,Layman
WeSolv,481,841,Expert
terrinappier,120,5388,Expert
Mtnbrookdawg,840,3553,Expert
vaibhavkumar_g,110,149,Expert
marx_was_right,269,503,Expert
KristenTarpley,8,2,Layman
trsklad,3058,11056,Celebrity
jiahao_wei,0,0,Layman
nat_ardila,104,5190,Expert
as555,15,149,Layman
Rizzreed,167976,23959,Celebrity
ClearAdmit,8649,12545,Celebrity
Dan_Hreha,150,412,Expert
JFrugo,167,488,Expert
alexandralape1,1,1,Layman
MCN_Foundation,164,30,Expert
pattsutt,95,38,Layman
tranngoclanab11,1048,42,Celebrity
WINEP_News,22,63,Layman
kholmstrom,54,995,Layman
BCAA1902,1089,4328,Celebrity
yangyy8,0,0,Layman
ChiaJoanne50823,0,3,Layman
Counselor_PH,310,509,Expert
meetanew,773,582,Expert
RowLodge2019,324,4757,Expert
cturtle31,2092,156608,Celebrity
MikeyEmanuel,38,10,Layman
bmikottis,80,160,Layman
BrentwoodHS_CC,162,2168,Expert
jtkil,15,148,Layman
carissa_hampton,43,53,Layman
serenity01234,1,2,Layman
aletafranceswoh,176,5974,Expert
ownmeye,134,54,Expert
oneearthforall,575,5160,Expert
macewanjackie,70,69,Layman
MU_Fan0,103,12049,Expert
CuriousAbout2,36,814,Layman
kaleiente,62,833,Layman
Weinsteinlaw,35668,17622,Celebrity
Speakers4Peace,92,653,Layman
bbx_new8,101,2,Expert
marc_asiedu,5,0,Layman
Alexis_McCalla,15,0,Layman
lakiemom3,183,2902,Expert
Beeman71711,5,8,Layman
MaddyRolling,358,3178,Expert
maggie12172,4,1,Layman
emily8_smith,346,627,Expert
adepron_network,614,9428,Expert
basketballzsb,159,114,Expert
PaulTBackes,874,7627,Expert
stuzimmer,455,1962,Expert
ViokingT,31,6,Layman
thriverofficial,11,0,Layman
rasha1900,383,2441,Expert
NationwideSTL,29,97,Layman
alarsen607,12,0,Layman
donn_sorensen,1054,2501,Celebrity
withabm01,9,0,Layman
Hubmode,3048,30785,Celebrity
wiebke_schuldt,31,8,Layman
YourNextAgent,24,2,Layman
thriver_offical,10,0,Layman
XuanLi15,1,10,Layman
fletchapp,6473,257,Celebrity
MCLuhBoladao105,67,123,Layman
ScottLandman,15,6,Layman
PotentiaPrep,13,11,Layman
DonBqu,3,0,Layman
AndrewKeener1,175,545,Expert
sbh09,11,18,Layman
carlschmitz,7,25,Layman
msabovik,2113,3375,Celebrity
VSGSTL,31,18,Layman
USCollegeExpo,632,2304,Expert
Trace_Urdan,2928,7123,Celebrity
LnoblotSTL,410,2577,Expert
hunterjsteele,599,1567,Expert
Sreynolds05,508,963,Expert
ing_ping7,618,16302,Expert
bootlegginbbq,1977,1650,Celebrity
PGriffinStark,531,979,Expert
smrennier,375,1549,Expert
irma_do_mclu,71,192,Layman
LoftsatEuclid,46,51,Layman
SchoolsAmerican,6,21,Layman
MAE_DO_MCLUH,134,1,Expert
lincares2015,119,249,Expert
i_lever,40,12,Layman
jwterrill,319,714,Expert
ronne_turner,7,19,Layman
Stafford_Global,742,3443,Expert
20Ebraheem,215,22,Expert
JoysSterling,8,14,Layman
WASHUwSoccer,631,601,Expert
Queenbreee02,2,8,Layman
gstvsc,245,8303,Expert
mgonzalezreyna,207,570,Expert
hart_ck,40,671,Layman
uschoolcollege,64,99,Layman
ThePrestonSTL,576,451,Expert
BlankfeinJason,3,482,Layman
FVerahrami,1,1,Layman
getthriver,4,0,Layman
DtheTrain,190,1410,Expert
sciencekarn,40,68,Layman
askmiaquestion,146,166,Expert
hearbeat62,34,1591,Layman
indiboy,28,2,Layman
JohnHyngstrom,46,646,Layman
RonBonJonsey,309,463,Expert
gturnercissp,0,1,Layman
impactconf,713,1271,Expert
MCluhboladao_47,116,10,Expert
MCluhboladao_45,323,8,Expert
MCluhboladao_44,100,9,Expert
MarieBaleo,2189,4674,Celebrity
MCluhboladao_42,76,7,Layman
MCluhboladao_41,347,1,Expert
AMIGADOMCLuh,177,7,Expert
MCluhboladao_19,106,8,Expert
MCluhboladao_17,101,6,Expert
SONA_PARI15,3,2,Layman
MCluhboladao_16,107,7,Expert
MCluhboladao_14,124,27,Expert
caitlin_reice,188,223,Expert
doken97,1,3,Layman
imededdinmokdad,33,16,Layman
BesaBauta,298,2555,Expert
SirADJames,33207,54375,Celebrity
ErinLemke77,55,22,Layman
1WORLDPEACESIGN,1965,1265,Celebrity
andywustl,3,0,Layman
danyrizkalla_,16,17,Layman
theRomeGroup,276,264,Expert
Carliejozimmer1,251,2006,Expert
tcwilder3,3,5,Layman
Hitspower_Com12,115,7,Expert
MCLUHBOLADAO_10,141,7,Expert
aadilkakajiwala,122,97,Expert
PRIMODOMCLUH,217,7,Expert
alizadmcguire,342,1243,Expert
crew1972,4,4,Layman
StLouisResearch,170,1543,Expert
jbut84,230,198,Expert
SamanthaZambri,56,28,Layman
LydLydHeaux,126,6393,Expert
TeresaMSweeney,17,11,Layman
cmant777,3,0,Layman
poymeetsworld,442,760,Expert
DrMCJConsulting,1874,3579,Celebrity
BigMuddyBlues,1302,646,Celebrity
mrcllznn,7920,211958,Celebrity
AliciaCoultas,264,10503,Expert
CancerRF,105,1192,Expert
SiaVarnerSays,76,224,Layman
washuvoicedoc,258,318,Expert
crchinfatt,64,274,Layman
TrendRocket,23911,3123,Celebrity
13CottonCandies,3,2,Layman
3DPrintlife,1036,302,Celebrity
dzubzzz,54,1681,Layman
CejkaExecSearch,272,312,Expert
abby_hermes,1,0,Layman
wujing1130,28,217,Layman
teachmehow2dugy,954,6507,Expert
eahmclaughlin,0,9,Layman
bjcmedgroup,108,130,Expert
laurensages,49,149,Layman
keithre22,9,79,Layman
JoannaMcMc,8,1,Layman
josue_S_H,317,1490,Expert
Quinn247Harley,29,12,Layman
braendlest,302,260,Expert
lex_hergott,107,166,Expert
wesw,372,1288,Expert
ASPILTexas,25,36,Layman
FontanaEditore,674,5981,Expert
SaffiyahPoole,76,35,Layman
GoREGFORM,61,43,Layman
Lord_Eshan99,110,141,Expert
msenglish0,242,1358,Expert
JacobGlose,237,1301,Expert
read_learn_do,44,89,Layman
GerronJordan,3236,21916,Celebrity
candlee18,0,0,Layman
adamweyhaupt,126,829,Expert
MukadderPY,4,11,Layman
AlportSyndFndn,1064,4100,Celebrity
natemann081,343,2750,Expert
TheMadMatter,528,22392,Expert
simplyycheri,233,1654,Expert
bschleier,24,151,Layman
MeganOndr,30,8,Layman
allisonnn85,28,1440,Layman
bloombloom,1152,4694,Celebrity
perhapsbill,17,52,Layman
shirli_dc,10,34,Layman
marvisglez,8,3,Layman
nietab32,102,1321,Expert
AhmedHesnawy20,7,0,Layman
dr2newmoms,35,55,Layman
ParrillJim,54,69,Layman
toddcion,319,53,Expert
BaltWayne,1950,21183,Celebrity
mitchellhannajr,489,74,Expert
OpportunityMax,960,2564,Expert
BB900yme,7,0,Layman
AutismDentistry,76,11,Layman
chad_schwam,10,0,Layman
akuykendall,308,3414,Expert
daisy_71998,352,1872,Expert
danielgills1997,70,45,Layman
doscareers,26448,18160,Celebrity
jessicakleekamp,25,425,Layman
Rongsheng_Wang,105,70,Expert
stlouiscowfd,372,5629,Expert
ButcherJosephCo,426,412,Expert
amareensandhu,3,0,Layman
fringedb5,37,6,Layman
thebigdataguys,15,177,Layman
sarahpalay,55,67,Layman
oberholz,3849,4409,Celebrity
Politics_PR,233423,100390,Celebrity
Mark_A_Buckles,116,130,Expert
FaroANJAZ,219,1416,Expert
laskovya,6,137,Layman
gretar10,283,580,Expert
dylanirlbeck,66,68,Layman
namNYC,119,2154,Expert
AIHBSDoula,5,108,Layman
headset4u,79,46,Layman
hermitguidance,536,1256,Expert
EstherC55776639,55,296,Layman
Adrienne_LS1,32,119,Layman
lucekess,6,0,Layman
CeliacSoprano,773,2899,Expert
LawmasterAngie,3,6,Layman
micahalsobrook,156,790,Expert
BPP401k,425,453,Expert
latrell_b3,61,74,Layman
_DrinkyCrow,244,385,Expert
KyleMazzaWUNF,2063,41190,Celebrity
ZakirovEmil,3038,612,Celebrity
WashUSigEp,112,30,Expert
ChonJessy,57,276,Layman
SreenivasShreya,0,0,Layman
Kwab123,313,2930,Expert
drdubdeuce,122,14646,Expert
michsmirnova,228,324,Expert
KiahMW,2,5,Layman
buckleyjillpill,12,20,Layman
simplifiedrehab,17,23,Layman
Fiber_Laser,875,926,Expert
rahman_nima,138,1607,Expert
APLnextED,723,914,Expert
rockin9days,572,3204,Expert
stlblb,1,13,Layman
NFLDraftBible,29726,69755,Celebrity
sudip_duwadi,2149,452,Celebrity
thedanthology,732,22661,Expert
mayadanaasr,35,98,Layman
Jonathan_P_Fox,35,38,Layman
JakeOliphant2,658,1299,Expert
munevarjuan,19361,193012,Celebrity
LaundryDo,4,5,Layman
MrRogerTaylor,1939,4554,Celebrity
BoekeKatrin,45156,20117,Celebrity
catherineho37,48,219,Layman
KateDoebler,79,120,Layman
itchdoctor,294,129,Expert
Ssharr,467,5797,Expert
MY4SOM,87,66,Layman
shirishgupta,6,19,Layman
VirtueRCR,9,8,Layman
corbsnasty,136,939,Expert
lba_02,221,918,Expert
ravip3105,1360,8444,Celebrity
JoeyTo666,4,31,Layman
caitlinpurman12,62,75,Layman
greatstreetsATX,803,2525,Expert
heathfusco,386,8969,Expert
DerrickLewis_92,111,49,Expert
anjalisidebar,1865,17578,Celebrity
lethe_Ben,17,146,Layman
DrElishebaW,199,896,Expert
PaigeFaught,87,238,Layman
Auviki_C,1,6,Layman
Sarah_Mallick,112,3390,Expert
justin_perryman,34,5,Layman
MariaSorkin,302,295,Expert
sarah_waye,1,0,Layman
CorridorCompany,337,2531,Expert
lhibsch,9,1,Layman
EtidalIF,313,7709,Expert
Research_Tim,7967,20354,Celebrity
heythere_claire,532,1334,Expert
ndali_nwuke,11,16,Layman
jekelly16,7,17,Layman
JohannKilian,37,84,Layman
bccissell,8,0,Layman
sameersaw,57,124,Layman
BoladaoLuh,215,41,Expert
EuropaLuh,45,58,Layman
GeorgeForemanCo,4724,3079,Celebrity
AsiaLuh,238,56,Expert
MalteLodder,46,9,Layman
Scientifica_Int,3804,14065,Celebrity
Gh_aptamerio,233,573,Expert
OKKKDJGOTEM,1135,814,Celebrity
EuaLuh,248,41,Expert
eua_mc,71,15,Layman
ASolid9Stein,90,441,Layman
miagarch,265,1250,Expert
biggfev,1089,2860,Celebrity
fumbler00ski,185,16616,Expert
ljamesda3,420,816,Expert
pstabol1,6,0,Layman
uscaptain783,1,0,Layman
Hershy707,697,8724,Expert
meka_anu,3,0,Layman
chrissyrobin04,14,157,Layman
LoriJoyceWatson,48,174,Layman
DrPas84Ele,1460,8405,Celebrity
SciSTEMRocks,15,14,Layman
brown_cbb,3,2,Layman
cbwbird,9,30,Layman
lys_phd,26,39,Layman
AcadRad,1915,3028,Celebrity
Ering3142,1,0,Layman
Ssflorentin,392,8355,Expert
tashathenu,6,331,Layman
templariodark,365,10093,Expert
thescrabblemom,11,895,Layman
WashU_PedsNeph,337,86,Expert
socialsetter,614,173,Expert
AliciaChantelle,357,1148,Expert
mjhddsoffice,214,223,Expert
DJ_HGA,139,5825,Expert
stumuchservices,14,126,Layman
InfoVictoria,11884,4406,Celebrity
hoosiers93,19,13,Layman
lisforlyda,5,2,Layman
zevsingerman,23,36,Layman
shestlouis,37,27,Layman
wuNetArchitect,57,86,Layman
TinaGantt,12,64,Layman
MingNim_Mandy,0,0,Layman
erdemyenerdag,32,2,Layman
VoxCambridge,32,9,Layman
marsilf2011,387,239,Expert
crused_fahad,6,5,Layman
ChaoRonna,35,4,Layman
acquamarinablus,19,174,Layman
lquatrano,5,0,Layman
lrossola,44,160,Layman
shapirosmarket,24,10,Layman
wmfrenchbuyers,97,229,Layman
madison_mayhew,347,4616,Expert
RackTop,782,1243,Expert
KallyWendler,512,1609,Expert
Kosh_Thapa,88,444,Layman
DonnaGoetz1,142,1264,Expert
WCSMIAMI_CCC,102,107,Expert
Shelly_Doge,267,3010,Expert
EricWU1205,5,5,Layman
bcibulka,18,15,Layman
InfoMaxil,130,433,Expert
JuliaMcPheeLang,7,0,Layman
C_Espina_21,698,14932,Expert
Aleshia463,247,329,Expert
bringupbiz,275,436,Expert
JBatson53,495,505,Expert
TopDogProfiles,228,189,Expert
jonatha5236,21,71,Layman
daniahussain39,39,115,Layman
Anacapa_Equip,5066,117,Celebrity
ahfsauna,82,338,Layman
giselegeorge_,855,4902,Expert
Ozbezajus,2,1,Layman
SharedClarity,27,107,Layman
Joecoffeecoke,2,18,Layman
andreabusicescu,322,2178,Expert
KnightOptical,680,2139,Expert
joseruizjimenez,48,7,Layman
PadenCaroline,10,112,Layman
workinehdk,45,290,Layman
HistoryNinjaFan,212,305,Expert
Imbest4892,463,1675,Expert
spaceykacyee,311,2607,Expert
GreatRiverLearn,477,1137,Expert
h_babcock,687,5009,Expert
WolfgangGuo,32,59,Layman
a_antonowich,1,0,Layman
jinglingdingdon,249,287,Expert
Anthro_Austin,1130,6432,Celebrity
statnews,92908,33647,Celebrity
Dogan4Rep,2419,3631,Celebrity
OncNeuro,10,14,Layman
elie_mafolo,40,25,Layman
post_obama_era,107,2360,Expert
reshmi_amar,78,5,Layman
TheOG_Sandeep,179,501,Expert
associationlaw,66,11,Layman
julie_jakraemer,22,56,Layman
mjbragg1,25,35,Layman
JoeConidi,126,1908,Expert
deanzlist777,211,2182,Expert
xEuphoricMindx,20,34,Layman
Noor94_W,0,59,Layman
yyhaloelaine,0,0,Layman
amykpatel,5692,11397,Celebrity
whoopyyun1,361,5634,Expert
dpeipert,254,576,Expert
TimeyWimeyRiver,59,6277,Layman
e_paiges,218,257,Expert
unknownartistco,19,112,Layman
Mchapss,14,3,Layman
deanneblach,250,413,Expert
HHSRegion7,1819,11689,Celebrity
ysfkrkmz7_,29,55,Layman
MolaLeadership,158,1594,Expert
tinatworek,374,841,Expert
Shared_Clarity,4,1,Layman
hbcuwellnesstn,318,1349,Expert
hatebrakers,616,1067,Expert
CTovarHamernik,327,455,Expert
lfdphd,9,0,Layman
DrAbdulazizAta,522,696,Expert
godgrandpa,0,0,Layman
MonosovLab,676,1025,Expert
zelenovich,124,554,Expert
kcarmichaelmd,14,379,Layman
shimingkun42,9,0,Layman
KINGySOLOx,72,988,Layman
CHIWestSideFest,716,753,Expert
softballchix5,16,154,Layman
swogarama,7,14,Layman
scottp_in_NJ,7,252,Layman
sciam,3759537,61989,Celebrity
katerbug622,33,388,Layman
Justmomsstl,1563,3129,Celebrity
TSirisap,148,712,Expert
yunglizbiz,63,219,Layman
ruckinlegal,36,123,Layman
RachelM1093,260,830,Expert
StaffingJenn,258,345,Expert
feroxfer,71,442,Layman
Rick_J_Olson,82,231,Layman
kwood_39,305,1073,Expert
pjkastor,2,7,Layman
trustandy,563,155,Expert
butleru,36013,19478,Celebrity
Muvetapp,36,15,Layman
pculleton,4,1,Layman
mag_hinkle,79,186,Layman
taibo_li,281,332,Expert
27063f3f5ba7439,46,1,Layman
kramosssss,37,11,Layman
MCEWater,326,653,Expert
dlinnovations,119,204,Expert
miltontorno,136,64,Expert
ApfeldGrace,13,8,Layman
danna_zevy,0,0,Layman
SherylVac,6,9,Layman
NCaseyChemist,573,1787,Expert
tiantianhao116,1,1,Layman
dearnoldmd,315,575,Expert
bmbambrick,147,421,Expert
LamZjNguyen,17,1,Layman
justin_wulaw,34,92,Layman
KameroenNet,167,2332,Expert
rj_ronin818,346,30,Expert
laifeet,22,6,Layman
TheCoffeeChat,11828,4733,Celebrity
lvlou1,2,0,Layman
WKU1977,2,0,Layman
zoezbj,2,0,Layman
monica_palmo,28,16,Layman
USMNTbot,48,958,Layman
Beeslo,627,3085,Expert
Ozarchaeomaglab,1437,3576,Celebrity
YN_Qian,4,1,Layman
SLB_C13,188,145,Expert
leepstein,128,334,Expert
kcarter12345678,12,1,Layman
gometamo,80,306,Layman
beatriceorzf,65,56,Layman
MyTherapyQuotes,9643,2354,Celebrity
glucophylaxis,21,79,Layman
OompaVB,454,18873,Expert
NThinksCollege,11,15,Layman
Jenmatt15,31,35,Layman
corinsk8s,35,719,Layman
t_k_b19,266,2381,Expert
SecuritySTL,168,146,Expert
nukezdoc,244,10,Expert
wadha_walyami,1,0,Layman
pedroassed,1346,1458,Celebrity
SaboChristie,104,40,Expert
Rauloff,195,509,Expert
amisener21,466,5104,Expert
SoCityHomestead,133,59,Expert
HDLERNER,250,1172,Expert
MurmurationFest,1117,1403,Celebrity
Kush21_wa,516,681,Expert
matt_tharp,567,2638,Expert
tmdz367_lisa,9,5,Layman
Global_GWS,4236,7846,Celebrity
momocanhkdc,8,19,Layman
RohanGujrati,46,68,Layman
fpweb,2174,10541,Celebrity
dawnmillercfre,521,1146,Expert
sy_megahed,55,258,Layman
aecolloton,118,5645,Expert
JMBS3149,25,125,Layman
Coach_Carroll,2965,5596,Celebrity
CannonDesign,23048,39180,Celebrity
ORSsociety,3260,8467,Celebrity
kakadakuy,18,20,Layman
ef_tangshan,10,0,Layman
tomd60,15,52,Layman
PaulDCMDVI,189,1701,Expert
ComSteelFab,73,4,Layman
abuddecoaching,34,95,Layman
VijayKu4463,19,6,Layman
hkhera,138,86,Expert
P7company,32,273,Layman
CCCaroCharp,368,524,Expert
OE_Rethink,825,6534,Expert
WUSTLABBGS,56,99,Layman
zvincent9,175,271,Expert
Z_green99,201,3255,Expert
LizPund,324,680,Expert
querent15,350,14983,Expert
emily_bci,36,1371,Layman
TEQjobsSTL,339,43,Expert
ivysaurusrex_,140,4979,Expert
avereen,160,3898,Expert
todd6934,26,3,Layman
mathbiz,18,13,Layman
amazon_kath,6,23,Layman
_COakes,6,10,Layman
mayacorb,101,32,Expert
EmmaGomezPCS,17,8,Layman
haywardj1122,614,26,Expert
arden_brewer,295,4477,Expert
hhops12,131,1227,Expert
LOLivia11,87,18,Layman
LeaLough,30,21,Layman
NectarSmart,187,57,Expert
A_masrani,430,449,Expert
aqueerstheory,13,2,Layman
JeffreyRMillman,1425,1671,Celebrity
washu_ortho_res,835,424,Expert
missk8x3,17,6,Layman
jlpaxton7,8,0,Layman
brandenbergerlm,87,112,Layman
Nxd192,0,0,Layman
meganjyu,13,0,Layman
ictessler,364,423,Expert
srinicreddy,1,6,Layman
stlparalegals,87,65,Layman
fromHelltoWIN,334,4385,Expert
rosshewitt13,489,1803,Expert
concuzzed_huzz,87,153,Layman
RWEBB2006,55,84,Layman
collide_app,81,289,Layman
mayathemoon,22,38,Layman
allintovote,1488,2026,Celebrity
maya_frazier,331,1996,Expert
MeltonTab,0,0,Layman
madilynn11xoxo,49,25,Layman
RiqueTheMan,127,2683,Expert
disruptologist,10394,4988,Celebrity
MediaPlaceNYC,316,310,Expert
lexyknight99,8,0,Layman
nadersebastian,5217,16287,Celebrity
jessiehayden98,342,3255,Expert
ShahnjaylaC,94,50,Layman
cmkm2018,1,0,Layman
mabourse,43,1179,Layman
fcraig67,14,422,Layman
abs_her,26,137,Layman
brant_tag,182,2390,Expert
JimKragenbring,121,213,Expert
ye_che,385,70,Expert
DKasselberg,9,106,Layman
LindaDonahue7,34,38,Layman
The_FineMan,1804,16481,Celebrity
acyclotron,42,45,Layman
amrickeman,9,6,Layman
Davaroo,730,7888,Expert
andre5778,25,0,Layman
mik_gatewood,153,294,Expert
anshulsachdev,112,380,Expert
amwippel,10,10,Layman
caitlin10lee,28,51,Layman
micahgoldson,205,248,Expert
MarkBlumkin,44,39,Layman
Brett4455,34,8,Layman
opli,1204,14505,Celebrity
magseisen,72,79,Layman
HThHongAnh2,372,24,Expert
melissahopekay,59,13,Layman
architectnow,1075,1147,Celebrity
rohankamalia,185,1689,Expert
Stanfordu7,8,38,Layman
whodges_15,76,37,Layman
LisaMarketing4U,444,2032,Expert
DrEricGrabowsky,188694,11901,Celebrity
EricpMiller,458,4115,Expert
jphamilyyy,0,12,Layman
gunnyteach,9,52,Layman
Jillee_avery,35,102,Layman
mohitguptamohit,105,7,Expert
AnyKiss007,0,7513,Layman
Ctray0320,9,28,Layman
picchiottim,927,9174,Expert
HackURBrain,1642,1685,Celebrity
cristinamcrespo,111,61,Expert
McAlinden_Lab,540,479,Expert
AfOlivette,44,380,Layman
heatherjochens,757,27153,Expert
SpankyEnt,1114,2121,Celebrity
RRuggirello,234,499,Expert
JDavids,3174,2294,Celebrity
jesskinnard,11,0,Layman
ladysc1ent1st,275,321,Expert
benjerrydelmar,0,1,Layman
emsyberger,430,2749,Expert
prattledata,764,1648,Expert
wegapstl,199,217,Expert
isabelarvs,186,341,Expert
LizGilm,19,141,Layman
MOsierraclub,728,964,Expert
JaniceHiggins,802,454,Expert
alpinequip,191,371,Expert
FaithNoel38,292,1609,Expert
kelleykbyrnes,239,215,Expert
MrTroyGriffin,503,162,Expert
Schindss,215,206,Expert
MattsHatsCorp,67,62,Layman
WUSTLbmd_div,44,149,Layman
sourisblanch3,0,1,Layman
JosieAnnRussell,106,102,Expert
chapmanb89,58,1,Layman
i_petti,8,73,Layman
Safeware_Inc,413,519,Expert
chris_zeuthen,2,0,Layman
rhein54,4,5,Layman
kellymalvarado,1059,4185,Celebrity
missyhackthomas,1963,9068,Celebrity
gabe_sobczak,49,170,Layman
amphoraepub,1042,1395,Celebrity
Chelson1956,1053,72641,Celebrity
BellaJanjan,166,3722,Expert
MyBerkeyStore,463,150,Expert
medawaresol,422,575,Expert
clEARworks4ears,44,4,Layman
NetworkSTL,425,1389,Expert
ESMcRae,12,223,Layman
CConsortiumOrg,846,3855,Expert
anirudhprabu,46,73,Layman
NorthCounty2000,5,14,Layman
phewick,20,201,Layman
taskiran_ali,45,187,Layman
RijaQ,62,508,Layman
Sandkin06344001,8,29,Layman
Pokinatcha619,75,92,Layman
LiquidData,895,3291,Expert
skcurtis97,206,932,Expert
ItaRC_Chicago,68,64,Layman
SunHooBaes,10,85,Layman
SunStationUSA,604,936,Expert
therachdunn,1805,10971,Celebrity
WojtakJeremy,63,382,Layman
BlatekInc,30,49,Layman
UWMadVideo,1847,1834,Celebrity
PremierSupp,26,1,Layman
winstonian3,4,10,Layman
Aradami,534,4086,Expert
mbmartinez1993,135,1512,Expert
711nsp,463,798,Expert
bobwagg,54,270,Layman
LuczTonya,478,4829,Expert
chrissimms,389,1332,Expert
Perficient_HC,11194,34032,Celebrity
MichaelHasik,4,0,Layman
GaryStockley2,112,4393,Expert
JeffBernthal,3787,4158,Celebrity
JeremyHouseman,47,0,Layman
regulationmelly,272,13835,Expert
wwt_inc,10035,14439,Celebrity
WeAreWerremeyer,370,715,Expert
TheLesaKhan,29891,18910,Celebrity
j_5m1th,1,0,Layman
BeastmanWins,236,652,Expert
NowVida,81175,1578,Celebrity
SeanKenta,158,2743,Expert
TharakSaikumar,37,92,Layman
next90guy,282,529,Expert
mishaelward1,400,4493,Expert
arysitocam,113,51,Expert
Arsalan44337460,3,0,Layman
ozlem_fr,455,2091,Expert
mariadefig24,372,5764,Expert
World_Today__,330,1839,Expert
MrsDrLondon,188,758,Expert
michellekatz_,316,1181,Expert
RisaZw,197,31,Expert
JaredWOgden,6229,3416,Celebrity
__dreamer__123,1262,18312,Celebrity
RashadNetter1,65,85,Layman
JohnSeanMcDonn2,626,870,Expert
murira27,90,121,Layman
Malik_Stewart_,543,8486,Expert
jackmaserati,227,3542,Expert
SomaLogic,772,1323,Expert
HeidiG11,27,10046,Layman
s_hilgendorf,38,8,Layman
kenzieibd,1206,15552,Celebrity
PegMacKnight,19,40,Layman
flosolu,7,0,Layman
annabrocks14,16,3,Layman
jbromero98,139,377,Expert
mawrter,22,73,Layman
millgift333,854,1134,Expert
stlseven,144,3675,Expert
amyeklein,105,1529,Expert
lisadavidms,835,4487,Expert
Sabrina_LynnA,737,38697,Expert
CES_Europe,3888,3278,Celebrity
AlainFrey,46362,1672,Celebrity
aamandascottt,90,28,Layman
VistnesEric,24,27,Layman
cbyamana,75,62,Layman
WehrenbergCorp,231,148,Expert
MyZestyPaper,113,611,Expert
Mcena23,9,7,Layman
SonalKumarMD,537,427,Expert
PrizeZinetti,63,11627,Layman
OpenBooksPress,1179,1641,Celebrity
brickmantel,1160,1633,Celebrity
DrPMitrou,1293,6235,Celebrity
JCEmployment,267,3893,Expert
KimCashTate,5070,17188,Celebrity
promotepeople4,207,4,Expert
WashU2020,1,0,Layman
WEIHANG2013,24,0,Layman
HagridGe,3,2,Layman
yuzhouyz,130,150,Expert
hanyao_sara,110,48,Expert
AmyJiang_Warne,4,0,Layman
BobOnderMO,3989,2744,Celebrity
thiagobianchi,45,69,Layman
NCCN,5292,2288,Celebrity
keeporthestars,196,2169,Expert
MorgaSJ,555,1291,Expert
AtAlecJohnson,35,56,Layman
pure_market,109750,974,Celebrity
verified,2739087,6,Celebrity
sabiasemsaber,637,5154,Expert
SeungHyupWoo,0,3,Layman
audreyliz13,175,1138,Expert
BenJerry_Delmar,4,17,Layman
